ticket_id,trip_id,route_id,origin_stop_id,dest_stop_id,origin_stop_name,dest_stop_name,origin_sequence,dest_sequence,distance_km,fare_inr,passenger_count,total_amount_inr,payment_mode,concession_type,timestamp,synthetic_flag
TKT_20260829_10167_0031,10167,1324,21522,21802,Hennur Junction,Canara Bank Tannery Road,25,32,3.676,10.0,1,10.0,upi,none,2026-08-29T14:12:21Z,True
TKT_20260829_10167_0032,10167,1324,21522,21706,Hennur Junction,Bamboo Bazar,25,35,5.583,15.0,1,15.0,cash,none,2026-08-29T14:13:46Z,True
TKT_20260829_10167_0033,10167,1324,22597,21802,Venkateshapura,Canara Bank Tannery Road,28,32,1.181,5.0,1,5.0,cash,none,2026-08-29T14:23:14Z,True
TKT_20260829_10167_0034,10167,1324,22597,21857,Venkateshapura,Coles Park,28,34,2.493,10.0,1,10.0,upi,none,2026-08-29T14:24:38Z,True
TKT_20260829_10167_0035,10167,1324,22597,21706,Venkateshapura,Bamboo Bazar,28,35,3.088,10.0,1,10.0,cash,none,2026-08-29T14:23:42Z,True
TKT_20260829_10167_0036,10167,1324,21911,21173,Doddy,Shivajinagara Bus Station,33,38,3.24,0.0,1,0.0,pass_card,daily_pass,2026-08-29T14:29:49Z,True
TKT_20260829_10167_0037,10167,1324,21857,21868,Coles Park,CSI Hospital,34,36,1.15,5.0,1,5.0,cash,none,2026-08-29T14:35:33Z,True
TKT_20260829_10167_0038,10167,1324,21706,21173,Bamboo Bazar,Shivajinagara Bus Station,35,38,1.73,5.0,1,5.0,cash,none,2026-08-29T14:38:17Z,True
TKT_20260829_10167_0039,10167,1324,21868,21173,CSI Hospital,Shivajinagara Bus Station,36,38,1.175,5.0,1,5.0,cash,none,2026-08-29T14:39:20Z,True
TKT_20260829_10167_0040,10167,1324,21868,21173,CSI Hospital,Shivajinagara Bus Station,36,38,1.175,5.0,1,5.0,upi,none,2026-08-29T14:40:44Z,True
TKT_20260829_10167_0041,10167,1324,21868,21173,CSI Hospital,Shivajinagara Bus Station,36,38,1.175,5.0,1,5.0,cash,none,2026-08-29T14:38:58Z,True
TKT_20260829_10167_0042,10167,1324,20855,21173,Indian Express,Shivajinagara Bus Station,37,38,0.524,5.0,1,5.0,upi,none,2026-08-29T14:41:48Z,True
TKT_20260829_10168_0001,10168,1324,22645_PF3,22365,Yelahanka Santhe Circle - Platform 3,Noor Nagara,1,14,7.074,18.0,1,18.0,cash,none,2026-08-29T13:39:18Z,True
TKT_20260829_10168_0002,10168,1324,22645_PF3,28167,Yelahanka Santhe Circle - Platform 3,Sarayipalya,1,21,10.805,20.0,1,20.0,cash,none,2026-08-29T13:40:41Z,True
TKT_20260829_10168_0003,10168,1324,22643,22513,Yelahanka Santhe Circle,Srinivasapura Kogilu,2,7,3.085,10.0,1,10.0,cash,none,2026-08-29T13:41:52Z,True
TKT_20260829_10168_0004,10168,1324,22643,22087,Yelahanka Santhe Circle,Ittige Factory,2,8,3.71,10.0,1,10.0,upi,none,2026-08-29T13:40:42Z,True
TKT_20260829_10168_0005,10168,1324,22643,22430,Yelahanka Santhe Circle,RK Hegde Nagara,2,16,7.644,18.0,1,18.0,cash,none,2026-08-29T13:41:57Z,True
TKT_20260829_10168_0006,10168,1324,22643,21522,Yelahanka Santhe Circle,Hennur Junction,2,25,12.792,20.0,1,20.0,cash,none,2026-08-29T13:40:44Z,True
TKT_20260829_10168_0007,10168,1324,22183,28167,Kogilu Cross,Sarayipalya,3,21,9.834,18.0,1,18.0,cash,none,2026-08-29T13:43:56Z,True
TKT_20260829_10168_0008,10168,1324,22183,21868,Kogilu Cross,CSI Hospital,3,36,18.294,25.0,1,25.0,cash,none,2026-08-29T13:42:56Z,True
TKT_20260829_10168_0009,10168,1324,22266,21666,Maruthi Nagara,Ashwath Nagara,4,20,8.578,18.0,1,18.0,cash,none,2026-08-29T13:47:00Z,True
TKT_20260829_10168_0010,10168,1324,22266,35838,Maruthi Nagara,Nagawara Junction,4,24,10.163,20.0,1,20.0,cash,none,2026-08-29T13:46:51Z,True
TKT_20260829_10168_0011,10168,1324,22457,38788,Sapthagiri Layout,M S Nagara (Thirumenahalli),5,10,3.14,10.0,1,10.0,cash,none,2026-08-29T13:47:43Z,True
TKT_20260829_10168_0012,10168,1324,22513,21666,Srinivasapura Kogilu,Ashwath Nagara,7,20,6.71,18.0,1,18.0,cash,none,2026-08-29T13:54:03Z,True
TKT_20260829_10168_0013,10168,1324,22513,21666,Srinivasapura Kogilu,Ashwath Nagara,7,20,6.71,0.0,1,0.0,pass_card,daily_pass,2026-08-29T13:53:56Z,True
TKT_20260829_10168_0014,10168,1324,22513,28167,Srinivasapura Kogilu,Sarayipalya,7,21,7.385,18.0,1,18.0,cash,none,2026-08-29T13:53:49Z,True
TKT_20260829_10168_0015,10168,1324,22513,22601,Srinivasapura Kogilu,Vidyasagara,7,22,7.623,18.0,1,18.0,cash,none,2026-08-29T13:53:50Z,True
TKT_20260829_10168_0016,10168,1324,22087,22126,Ittige Factory,K Narayanapura Cross,8,17,4.331,0.0,1,0.0,pass_card,daily_pass,2026-08-29T13:56:16Z,True
TKT_20260829_10168_0017,10168,1324,22087,21666,Ittige Factory,Ashwath Nagara,8,20,6.085,18.0,1,18.0,cash,none,2026-08-29T13:55:45Z,True
TKT_20260829_10168_0018,10168,1324,22087,22382,Ittige Factory,Nagavara Junction Petrol Bunk,8,23,7.497,18.0,1,18.0,cash,none,2026-08-29T13:56:44Z,True
TKT_20260829_10168_0019,10168,1324,38788,21666,M S Nagara (Thirumenahalli),Ashwath Nagara,10,20,4.991,0.0,1,0.0,pass_card,daily_pass,2026-08-29T14:00:53Z,True
TKT_20260829_10168_0020,10168,1324,38788,22402,M S Nagara (Thirumenahalli),Postal and Telecom Colony,10,29,10.802,20.0,1,20.0,cash,none,2026-08-29T14:00:25Z,True
TKT_20260829_10168_0021,10168,1324,34294,22382,Purvankara Northern Destiny Bellahalli,Nagavara Junction Petrol Bunk,11,23,6.263,18.0,1,18.0,cash,none,2026-08-29T14:00:23Z,True
TKT_20260829_10168_0022,10168,1324,34294,21522,Purvankara Northern Destiny Bellahalli,Hennur Junction,11,25,7.848,18.0,1,18.0,cash,none,2026-08-29T14:00:46Z,True
TKT_20260829_10168_0023,10168,1324,22555,21778,Thirumenahalli Cross (KNS College),Book Factory Thanisandra,12,18,3.027,0.0,1,0.0,pass_card,daily_pass,2026-08-29T14:04:39Z,True
TKT_20260829_10168_0024,10168,1324,22555,22601,Thirumenahalli Cross (KNS College),Vidyasagara,12,22,4.945,15.0,1,15.0,upi,none,2026-08-29T14:03:55Z,True
TKT_20260829_10168_0025,10168,1324,22555,22382,Thirumenahalli Cross (KNS College),Nagavara Junction Petrol Bunk,12,23,5.444,15.0,1,15.0,cash,none,2026-08-29T14:03:45Z,True
TKT_20260829_10168_0026,10168,1324,22186,22382,Koli Farm,Nagavara Junction Petrol Bunk,15,23,3.801,10.0,1,10.0,cash,none,2026-08-29T14:10:56Z,True
TKT_20260829_10168_0027,10168,1324,22430,22136,RK Hegde Nagara,Kadugondanahalli Police Station,16,27,7.054,0.0,1,0.0,pass_card,daily_pass,2026-08-29T14:11:53Z,True
TKT_20260829_10168_0028,10168,1324,22126,21802,K Narayanapura Cross,Canara Bank Tannery Road,17,32,8.427,18.0,1,18.0,upi,none,2026-08-29T14:13:44Z,True
TKT_20260829_10168_0029,10168,1324,21778,22382,Book Factory Thanisandra,Nagavara Junction Petrol Bunk,18,23,2.417,10.0,1,10.0,upi,none,2026-08-29T14:16:38Z,True
TKT_20260829_10168_0030,10168,1324,21778,22173,Book Factory Thanisandra,Kadugondanahalli Railway Gate,18,26,5.293,15.0,1,15.0,cash,none,2026-08-29T14:15:31Z,True
TKT_20260829_10168_0031,10168,1324,21778,22379,Book Factory Thanisandra,Periyar Nagara Circle,18,31,7.411,18.0,1,18.0,cash,none,2026-08-29T14:16:07Z,True
TKT_20260829_10168_0032,10168,1324,21778,21173,Book Factory Thanisandra,Shivajinagara Bus Station,18,38,11.315,20.0,1,20.0,cash,none,2026-08-29T14:14:49Z,True
TKT_20260829_10168_0033,10168,1324,22541,22173,Thanisandra,Kadugondanahalli Railway Gate,19,26,4.679,0.0,1,0.0,pass_card,daily_pass,2026-08-29T14:17:46Z,True
TKT_20260829_10168_0034,10168,1324,22541,22136,Thanisandra,Kadugondanahalli Police Station,19,27,5.294,15.0,1,15.0,cash,none,2026-08-29T14:18:39Z,True
TKT_20260829_10168_0035,10168,1324,22541,22136,Thanisandra,Kadugondanahalli Police Station,19,27,5.294,15.0,1,15.0,cash,none,2026-08-29T14:17:58Z,True
TKT_20260829_10168_0036,10168,1324,22541,22597,Thanisandra,Venkateshapura,19,28,5.883,15.0,1,15.0,cash,none,2026-08-29T14:18:59Z,True
TKT_20260829_10168_0037,10168,1324,22541,22402,Thanisandra,Postal and Telecom Colony,19,29,6.202,0.0,1,0.0,pass_card,daily_pass,2026-08-29T14:18:08Z,True
TKT_20260829_10168_0038,10168,1324,22541,21706,Thanisandra,Bamboo Bazar,19,35,8.971,18.0,1,18.0,cash,none,2026-08-29T14:18:46Z,True
TKT_20260829_10168_0039,10168,1324,21666,22382,Ashwath Nagara,Nagavara Junction Petrol Bunk,20,23,1.412,5.0,1,5.0,cash,none,2026-08-29T14:19:22Z,True
TKT_20260829_10168_0040,10168,1324,21666,22402,Ashwath Nagara,Postal and Telecom Colony,20,29,5.811,15.0,1,15.0,cash,none,2026-08-29T14:19:34Z,True
TKT_20260829_10168_0041,10168,1324,28167,22173,Sarayipalya,Kadugondanahalli Railway Gate,21,26,3.613,10.0,1,10.0,upi,none,2026-08-29T14:21:29Z,True
TKT_20260829_10168_0042,10168,1324,28167,22379,Sarayipalya,Periyar Nagara Circle,21,31,5.731,15.0,1,15.0,cash,none,2026-08-29T14:22:43Z,True
TKT_20260829_10168_0043,10168,1324,22601,22379,Vidyasagara,Periyar Nagara Circle,22,31,5.493,15.0,1,15.0,cash,none,2026-08-29T14:24:08Z,True
TKT_20260829_10168_0044,10168,1324,22382,21857,Nagavara Junction Petrol Bunk,Coles Park,23,34,6.573,18.0,1,18.0,cash,none,2026-08-29T14:26:03Z,True
TKT_20260829_10168_0045,10168,1324,22382,21868,Nagavara Junction Petrol Bunk,CSI Hospital,23,36,7.723,18.0,1,18.0,upi,none,2026-08-29T14:25:54Z,True
TKT_20260829_10168_0046,10168,1324,35838,22402,Nagawara Junction,Postal and Telecom Colony,24,29,4.226,15.0,1,15.0,upi,none,2026-08-29T14:26:42Z,True
TKT_20260829_10168_0047,10168,1324,35838,21868,Nagawara Junction,CSI Hospital,24,36,7.55,18.0,1,18.0,cash,none,2026-08-29T14:25:40Z,True
TKT_20260829_10168_0048,10168,1324,21522,22173,Hennur Junction,Kadugondanahalli Railway Gate,25,26,1.291,5.0,1,5.0,cash,none,2026-08-29T14:30:37Z,True
TKT_20260829_10168_0049,10168,1324,21522,22379,Hennur Junction,Periyar Nagara Circle,25,31,3.409,10.0,1,10.0,upi,none,2026-08-29T14:30:54Z,True
TKT_20260829_10168_0050,10168,1324,21522,21868,Hennur Junction,CSI Hospital,25,36,6.138,18.0,1,18.0,cash,none,2026-08-29T14:31:06Z,True
TKT_20260829_10168_0051,10168,1324,22136,21911,Kadugondanahalli Police Station,Doddy,27,33,2.167,10.0,1,10.0,cash,none,2026-08-29T14:38:06Z,True
TKT_20260829_10168_0052,10168,1324,22136,21868,Kadugondanahalli Police Station,CSI Hospital,27,36,4.232,15.0,1,15.0,upi,none,2026-08-29T14:37:54Z,True
TKT_20260829_10168_0053,10168,1324,22379,21173,Periyar Nagara Circle,Shivajinagara Bus Station,31,38,3.904,10.0,1,10.0,cash,none,2026-08-29T14:44:23Z,True
TKT_20260829_10168_0054,10168,1324,21911,21706,Doddy,Bamboo Bazar,33,35,1.51,5.0,1,5.0,cash,none,2026-08-29T14:47:15Z,True
TKT_20260829_10168_0055,10168,1324,21911,21706,Doddy,Bamboo Bazar,33,35,1.51,5.0,1,5.0,cash,none,2026-08-29T14:46:27Z,True
TKT_20260829_10168_0056,10168,1324,21911,21173,Doddy,Shivajinagara Bus Station,33,38,3.24,10.0,1,10.0,cash,none,2026-08-29T14:46:27Z,True
TKT_20260829_10168_0057,10168,1324,21857,21173,Coles Park,Shivajinagara Bus Station,34,38,2.325,10.0,1,10.0,cash,none,2026-08-29T14:50:30Z,True
TKT_20260829_10168_0058,10168,1324,21706,20855,Bamboo Bazar,Indian Express,35,37,1.206,0.0,1,0.0,pass_card,daily_pass,2026-08-29T14:53:11Z,True
TKT_20260829_10168_0059,10168,1324,20855,21173,Indian Express,Shivajinagara Bus Station,37,38,0.524,5.0,1,5.0,cash,none,2026-08-29T14:57:40Z,True
TKT_20260829_10168_0060,10168,1324,20855,21173,Indian Express,Shivajinagara Bus Station,37,38,0.524,5.0,1,5.0,cash,none,2026-08-29T14:58:00Z,True
TKT_20260829_10169_0001,10169,1324,22645_PF3,22181,Yelahanka Santhe Circle - Platform 3,Kogilu,1,6,2.609,10.0,1,10.0,cash,none,2026-08-29T13:45:57Z,True
TKT_20260829_10169_0002,10169,1324,22645_PF3,22181,Yelahanka Santhe Circle - Platform 3,Kogilu,1,6,2.609,10.0,1,10.0,cash,none,2026-08-29T13:45:34Z,True
TKT_20260829_10169_0003,10169,1324,22645_PF3,22181,Yelahanka Santhe Circle - Platform 3,Kogilu,1,6,2.609,10.0,1,10.0,cash,none,2026-08-29T13:45:04Z,True
TKT_20260829_10169_0004,10169,1324,22645_PF3,21846,Yelahanka Santhe Circle - Platform 3,Chokkanahalli Gate,1,13,6.553,18.0,1,18.0,cash,none,2026-08-29T13:45:38Z,True
TKT_20260829_10169_0005,10169,1324,22645_PF3,21666,Yelahanka Santhe Circle - Platform 3,Ashwath Nagara,1,20,10.13,20.0,1,20.0,cash,none,2026-08-29T13:45:30Z,True
TKT_20260829_10169_0006,10169,1324,22645_PF3,22136,Yelahanka Santhe Circle - Platform 3,Kadugondanahalli Police Station,1,27,15.033,0.0,1,0.0,pass_card,daily_pass,2026-08-29T13:45:51Z,True
TKT_20260829_10169_0007,10169,1324,22643,22555,Yelahanka Santhe Circle,Thirumenahalli Cross (KNS College),2,12,5.763,15.0,1,15.0,cash,none,2026-08-29T13:45:44Z,True
TKT_20260829_10169_0008,10169,1324,22643,21778,Yelahanka Santhe Circle,Book Factory Thanisandra,2,18,8.79,18.0,1,18.0,cash,none,2026-08-29T13:45:55Z,True
TKT_20260829_10169_0009,10169,1324,22643,35838,Yelahanka Santhe Circle,Nagawara Junction,2,24,11.38,20.0,1,20.0,cash,none,2026-08-29T13:46:08Z,True
TKT_20260829_10169_0010,10169,1324,22183,22186,Kogilu Cross,Koli Farm,3,15,6.77,18.0,1,18.0,cash,none,2026-08-29T13:48:46Z,True
TKT_20260829_10169_0011,10169,1324,22183,22136,Kogilu Cross,Kadugondanahalli Police Station,3,27,14.062,23.0,1,23.0,upi,none,2026-08-29T13:47:48Z,True
TKT_20260829_10169_0012,10169,1324,22266,22087,Maruthi Nagara,Ittige Factory,4,8,2.493,10.0,1,10.0,cash,none,2026-08-29T13:51:46Z,True
TKT_20260829_10169_0013,10169,1324,22266,22541,Maruthi Nagara,Thanisandra,4,19,8.187,18.0,1,18.0,cash,none,2026-08-29T13:49:53Z,True
TKT_20260829_10169_0014,10169,1324,22457,22186,Sapthagiri Layout,Koli Farm,5,15,5.742,15.0,1,15.0,upi,none,2026-08-29T13:52:14Z,True
TKT_20260829_10169_0015,10169,1324,22457,22126,Sapthagiri Layout,K Narayanapura Cross,5,17,6.377,18.0,1,18.0,upi,none,2026-08-29T13:53:19Z,True
TKT_20260829_10169_0016,10169,1324,22457,22382,Sapthagiri Layout,Nagavara Junction Petrol Bunk,5,23,9.543,18.0,1,18.0,upi,none,2026-08-29T13:51:58Z,True
TKT_20260829_10169_0017,10169,1324,22457,21911,Sapthagiri Layout,Doddy,5,33,15.201,23.0,1,23.0,upi,none,2026-08-29T13:51:38Z,True
TKT_20260829_10169_0018,10169,1324,22181,21666,Kogilu,Ashwath Nagara,6,20,7.521,18.0,1,18.0,cash,none,2026-08-29T13:54:08Z,True
TKT_20260829_10169_0019,10169,1324,22181,35838,Kogilu,Nagawara Junction,6,24,9.106,18.0,1,18.0,cash,none,2026-08-29T13:55:27Z,True
TKT_20260829_10169_0020,10169,1324,22087,38788,Ittige Factory,M S Nagara (Thirumenahalli),8,10,1.094,5.0,1,5.0,upi,none,2026-08-29T14:00:20Z,True
TKT_20260829_10169_0021,10169,1324,22087,21802,Ittige Factory,Canara Bank Tannery Road,8,32,12.758,20.0,1,20.0,upi,none,2026-08-29T13:59:46Z,True
TKT_20260829_10169_0022,10169,1324,21740,21778,Bellahalli Cross THS Main Road,Book Factory Thanisandra,9,18,4.42,15.0,1,15.0,cash,none,2026-08-29T14:01:33Z,True
TKT_20260829_10169_0023,10169,1324,38788,22541,M S Nagara (Thirumenahalli),Thanisandra,10,19,4.6,15.0,1,15.0,cash,none,2026-08-29T14:04:11Z,True
TKT_20260829_10169_0024,10169,1324,38788,21666,M S Nagara (Thirumenahalli),Ashwath Nagara,10,20,4.991,15.0,1,15.0,upi,none,2026-08-29T14:03:14Z,True
TKT_20260829_10169_0025,10169,1324,38788,21666,M S Nagara (Thirumenahalli),Ashwath Nagara,10,20,4.991,15.0,1,15.0,cash,none,2026-08-29T14:04:34Z,True
TKT_20260829_10169_0026,10169,1324,38788,28167,M S Nagara (Thirumenahalli),Sarayipalya,10,21,5.666,15.0,1,15.0,upi,none,2026-08-29T14:04:47Z,True
TKT_20260829_10169_0027,10169,1324,38788,35838,M S Nagara (Thirumenahalli),Nagawara Junction,10,24,6.576,0.0,1,0.0,pass_card,daily_pass,2026-08-29T14:04:47Z,True
TKT_20260829_10169_0028,10169,1324,34294,22601,Purvankara Northern Destiny Bellahalli,Vidyasagara,11,22,5.764,0.0,1,0.0,pass_card,daily_pass,2026-08-29T14:05:09Z,True
TKT_20260829_10169_0029,10169,1324,22555,22541,Thirumenahalli Cross (KNS College),Thanisandra,12,19,3.641,0.0,1,0.0,pass_card,daily_pass,2026-08-29T14:08:20Z,True
TKT_20260829_10169_0030,10169,1324,22555,22382,Thirumenahalli Cross (KNS College),Nagavara Junction Petrol Bunk,12,23,5.444,15.0,1,15.0,cash,none,2026-08-29T14:07:40Z,True
TKT_20260829_10169_0031,10169,1324,21846,22430,Chokkanahalli Gate,RK Hegde Nagara,13,16,1.426,5.0,1,5.0,cash,none,2026-08-29T14:09:45Z,True
TKT_20260829_10169_0032,10169,1324,21846,22402,Chokkanahalli Gate,Postal and Telecom Colony,13,29,9.388,18.0,1,18.0,cash,none,2026-08-29T14:08:19Z,True
TKT_20260829_10169_0033,10169,1324,22186,35838,Koli Farm,Nagawara Junction,15,24,3.974,10.0,1,10.0,upi,none,2026-08-29T14:13:54Z,True
TKT_20260829_10169_0034,10169,1324,22186,22173,Koli Farm,Kadugondanahalli Railway Gate,15,26,6.677,18.0,1,18.0,upi,none,2026-08-29T14:12:52Z,True
TKT_20260829_10169_0035,10169,1324,22186,21706,Koli Farm,Bamboo Bazar,15,35,10.969,20.0,1,20.0,upi,none,2026-08-29T14:14:18Z,True
TKT_20260829_10169_0036,10169,1324,22430,22601,RK Hegde Nagara,Vidyasagara,16,22,3.064,10.0,1,10.0,cash,none,2026-08-29T14:14:34Z,True
TKT_20260829_10169_0037,10169,1324,22126,22402,K Narayanapura Cross,Postal and Telecom Colony,17,29,7.565,0.0,1,0.0,pass_card,daily_pass,2026-08-29T14:15:16Z,True
TKT_20260829_10169_0038,10169,1324,22126,21911,K Narayanapura Cross,Doddy,17,33,8.824,0.0,1,0.0,pass_card,daily_pass,2026-08-29T14:16:22Z,True
TKT_20260829_10169_0039,10169,1324,21778,22173,Book Factory Thanisandra,Kadugondanahalli Railway Gate,18,26,5.293,15.0,1,15.0,cash,none,2026-08-29T14:18:30Z,True
TKT_20260829_10169_0040,10169,1324,22601,21802,Vidyasagara,Canara Bank Tannery Road,22,32,5.76,15.0,1,15.0,cash,none,2026-08-29T14:25:25Z,True
TKT_20260829_10169_0041,10169,1324,21522,22379,Hennur Junction,Periyar Nagara Circle,25,31,3.409,10.0,1,10.0,upi,none,2026-08-29T14:33:36Z,True
TKT_20260829_10169_0042,10169,1324,22136,22379,Kadugondanahalli Police Station,Periyar Nagara Circle,27,31,1.503,5.0,1,5.0,cash,none,2026-08-29T14:39:48Z,True
TKT_20260829_10169_0043,10169,1324,22319,21857,Muslim Colony,Coles Park,30,34,1.881,5.0,1,5.0,cash,none,2026-08-29T14:44:29Z,True
TKT_20260829_10169_0044,10169,1324,22319,20855,Muslim Colony,Indian Express,30,37,3.682,10.0,1,10.0,upi,none,2026-08-29T14:43:50Z,True
TKT_20260829_10169_0045,10169,1324,21857,20855,Coles Park,Indian Express,34,37,1.801,5.0,1,5.0,upi,none,2026-08-29T14:52:23Z,True
TKT_20260829_10169_0046,10169,1324,21868,21173,CSI Hospital,Shivajinagara Bus Station,36,38,1.175,5.0,1,5.0,cash,none,2026-08-29T14:54:48Z,True
TKT_20260829_10169_0047,10169,1324,21868,21173,CSI Hospital,Shivajinagara Bus Station,36,38,1.175,5.0,1,5.0,cash,none,2026-08-29T14:56:07Z,True
TKT_20260829_10169_0048,10169,1324,20855,21173,Indian Express,Shivajinagara Bus Station,37,38,0.524,5.0,2,10.0,cash,none,2026-08-29T14:58:39Z,True
TKT_20260829_10169_0049,10169,1324,20855,21173,Indian Express,Shivajinagara Bus Station,37,38,0.524,5.0,1,5.0,upi,none,2026-08-29T14:57:38Z,True
TKT_20260829_1017_0001,1017,999,21172_PF10,21603,Shivajinagara Bus Station - Platform 10,Siddapura Ashoka Pillar,1,11,5.385,15.0,1,15.0,cash,none,2026-08-29T16:24:57Z,True
TKT_20260829_1017_0002,1017,999,21172_PF10,21543,Shivajinagara Bus Station - Platform 10,Jayanagara Telephone Exchange,1,16,8.182,18.0,1,18.0,upi,none,2026-08-29T16:24:43Z,True
TKT_20260829_1017_0003,1017,999,20857,21193,Indian Express,St Josephs Indian School/ Malya Hospital,2,5,1.708,5.0,1,5.0,upi,none,2026-08-29T16:27:26Z,True
TKT_20260829_1017_0004,1017,999,20857,23674,Indian Express,Richmond Circle,2,6,2.504,10.0,1,10.0,cash,none,2026-08-29T16:27:44Z,True
TKT_20260829_1017_0005,1017,999,20857,23825,Indian Express,Lalbagh Hopcoms,2,9,4.001,0.0,1,0.0,pass_card,daily_pass,2026-08-29T16:28:21Z,True
TKT_20260829_1017_0006,1017,999,20857,21445,Indian Express,Jayanagara 38th Cross,2,17,7.78,18.0,1,18.0,cash,none,2026-08-29T16:29:02Z,True
TKT_20260829_1017_0007,1017,999,21520,21445,MG Statue (Chinnaswamy Stadium),Jayanagara 38th Cross,3,17,6.993,18.0,1,18.0,cash,none,2026-08-29T16:33:36Z,True
TKT_20260829_1017_0008,1017,999,21574,21603,Museum,Siddapura Ashoka Pillar,4,11,3.495,10.0,1,10.0,upi,none,2026-08-29T16:34:38Z,True
TKT_20260829_1017_0009,1017,999,21574,21458,Museum,Ashoka Pillar,4,12,3.999,0.0,1,0.0,pass_card,daily_pass,2026-08-29T16:35:41Z,True
TKT_20260829_1017_0010,1017,999,21574,21445,Museum,Jayanagara 38th Cross,4,17,6.491,0.0,1,0.0,pass_card,daily_pass,2026-08-29T16:34:39Z,True
TKT_20260829_1017_0011,1017,999,21574,21148,Museum,Sangam Circle,4,19,7.227,18.0,1,18.0,cash,none,2026-08-29T16:35:56Z,True
TKT_20260829_1017_0012,1017,999,21574,21874,Museum,Dayananda Sagar College,4,26,10.102,20.0,1,20.0,cash,none,2026-08-29T16:35:15Z,True
TKT_20260829_1017_0013,1017,999,21193,21447,St Josephs Indian School/ Malya Hospital,3rd Block Jayanagara,5,14,4.678,0.0,1,0.0,pass_card,daily_pass,2026-08-29T16:38:33Z,True
TKT_20260829_1017_0014,1017,999,21193,35150,St Josephs Indian School/ Malya Hospital,Kaveri Nagara,5,23,8.433,18.0,1,18.0,cash,none,2026-08-29T16:38:34Z,True
TKT_20260829_1017_0015,1017,999,23674,21603,Richmond Circle,Siddapura Ashoka Pillar,6,11,2.28,10.0,1,10.0,cash,none,2026-08-29T16:42:59Z,True
TKT_20260829_1017_0016,1017,999,23674,21544_PF1,Richmond Circle,Jayanagara Bus Station - Platform 1,6,15,4.443,15.0,1,15.0,upi,none,2026-08-29T16:41:55Z,True
TKT_20260829_1017_0017,1017,999,23674,21445,Richmond Circle,Jayanagara 38th Cross,6,17,5.276,15.0,1,15.0,cash,none,2026-08-29T16:41:46Z,True
TKT_20260829_1017_0018,1017,999,20927,21458,KH Road,Ashoka Pillar,7,12,2.008,10.0,1,10.0,upi,none,2026-08-29T16:46:07Z,True
TKT_20260829_1017_0019,1017,999,21166_PF1,21543,Shanthinagara Bus Station - Platform 1,Jayanagara Telephone Exchange,8,16,3.945,10.0,1,10.0,cash,none,2026-08-29T16:48:13Z,True
TKT_20260829_1017_0020,1017,999,21166_PF1,21148,Shanthinagara Bus Station - Platform 1,Sangam Circle,8,19,4.88,15.0,1,15.0,cash,none,2026-08-29T16:47:07Z,True
TKT_20260829_1017_0021,1017,999,23825,21593,Lalbagh Hopcoms,Rani Saraladevi High School,9,13,1.78,5.0,1,5.0,upi,none,2026-08-29T16:49:44Z,True
TKT_20260829_1017_0022,1017,999,23825,21447,Lalbagh Hopcoms,3rd Block Jayanagara,9,14,2.385,10.0,1,10.0,cash,none,2026-08-29T16:50:41Z,True
TKT_20260829_1017_0023,1017,999,23825,21713,Lalbagh Hopcoms,Banashankari Hunasemara,9,21,5.53,15.0,1,15.0,cash,none,2026-08-29T16:50:14Z,True
TKT_20260829_1017_0024,1017,999,23825,22295,Lalbagh Hopcoms,Monotype Corporation,9,22,5.875,15.0,1,15.0,cash,none,2026-08-29T16:50:25Z,True
TKT_20260829_1017_0025,1017,999,21565,21447,Mallige Hospital,3rd Block Jayanagara,10,14,1.985,5.0,1,5.0,cash,none,2026-08-29T16:51:39Z,True
TKT_20260829_1017_0026,1017,999,21565,22631,Mallige Hospital,Yarab Nagara,10,24,6.106,18.0,1,18.0,upi,none,2026-08-29T16:52:23Z,True
TKT_20260829_1017_0027,1017,999,21565,22211,Mallige Hospital,Kumaraswamy Layout,10,28,7.814,18.0,1,18.0,cash,none,2026-08-29T16:51:27Z,True
TKT_20260829_1017_0028,1017,999,21603,21544_PF1,Siddapura Ashoka Pillar,Jayanagara Bus Station - Platform 1,11,15,2.163,10.0,1,10.0,cash,none,2026-08-29T16:54:47Z,True
TKT_20260829_1017_0029,1017,999,21603,21148,Siddapura Ashoka Pillar,Sangam Circle,11,19,3.732,10.0,1,10.0,cash,none,2026-08-29T16:55:09Z,True
TKT_20260829_1017_0030,1017,999,21603,20623_PF5,Siddapura Ashoka Pillar,Banashankari Bus Station - Platform 5,11,20,4.369,15.0,1,15.0,cash,none,2026-08-29T16:53:47Z,True
TKT_20260829_1017_0031,1017,999,21603,21713,Siddapura Ashoka Pillar,Banashankari Hunasemara,11,21,4.747,15.0,1,15.0,cash,none,2026-08-29T16:53:28Z,True
TKT_20260829_1017_0032,1017,999,21603,22631,Siddapura Ashoka Pillar,Yarab Nagara,11,24,5.723,0.0,1,0.0,pass_card,daily_pass,2026-08-29T16:54:49Z,True
TKT_20260829_1017_0033,1017,999,21603,21874,Siddapura Ashoka Pillar,Dayananda Sagar College,11,26,6.607,18.0,1,18.0,cash,none,2026-08-29T16:53:29Z,True
TKT_20260829_1017_0034,1017,999,21458,21544_PF1,Ashoka Pillar,Jayanagara Bus Station - Platform 1,12,15,1.659,5.0,1,5.0,cash,none,2026-08-29T16:56:47Z,True
