segment_id,route_id,trip_id,date,from_stop,to_stop,stop_sequence,distance_km,boardings,alightings,passenger_load,segment_revenue_inr,synthetic_flag
1324_10137_32_21802_21911,1324,10137,2026-08-29,21802,21911,32,0.397,0,0,27,31.54,True
1324_10137_33_21911_21857,1324,10137,2026-08-29,21911,21857,33,0.915,2,5,24,30.98,True
1324_10137_34_21857_21706,1324,10137,2026-08-29,21857,21706,34,0.595,5,4,25,42.62,True
1324_10137_35_21706_21868,1324,10137,2026-08-29,21706,21868,35,0.555,2,9,18,27.29,True
1324_10137_36_21868_20855,1324,10137,2026-08-29,21868,20855,36,0.651,4,6,16,26.75,True
1324_10137_37_20855_21173,1324,10137,2026-08-29,20855,21173,37,0.524,3,3,16,35.25,True
1324_10138_1_22645_PF3_22643,1324,10138,2026-08-29,22645_PF3,22643,1,0.335,1,0,1,1.06,True
1324_10138_2_22643_22183,1324,10138,2026-08-29,22643,22183,2,0.636,8,0,9,12.04,True
1324_10138_3_22183_22266,1324,10138,2026-08-29,22183,22266,3,0.581,4,1,12,13.95,True
1324_10138_4_22266_22457,1324,10138,2026-08-29,22266,22457,4,0.447,10,1,21,24.69,True
1324_10138_5_22457_22181,1324,10138,2026-08-29,22457,22181,5,0.61,3,0,24,28.03,True
1324_10138_6_22181_22513,1324,10138,2026-08-29,22181,22513,6,0.811,3,1,26,29.7,True
1324_10138_7_22513_22087,1324,10138,2026-08-29,22513,22087,7,0.625,4,2,28,31.64,True
1324_10138_8_22087_21740,1324,10138,2026-08-29,22087,21740,8,0.66,6,0,34,38.89,True
1324_10138_9_21740_38788,1324,10138,2026-08-29,21740,38788,9,0.434,0,2,32,38.89,True
1324_10138_10_38788_34294,1324,10138,2026-08-29,38788,34294,10,0.14,3,1,34,39.31,True
1324_10138_11_34294_22555,1324,10138,2026-08-29,34294,22555,11,0.819,2,0,36,42.41,True
1324_10138_12_22555_21846,1324,10138,2026-08-29,22555,21846,12,0.455,2,2,36,40.87,True
1324_10138_13_21846_22365,1324,10138,2026-08-29,21846,22365,13,0.521,1,2,35,38.82,True
1324_10138_14_22365_22186,1324,10138,2026-08-29,22365,22186,14,0.667,0,1,34,37.32,True
1324_10138_15_22186_22430,1324,10138,2026-08-29,22186,22430,15,0.238,3,5,32,33.7,True
1324_10138_16_22430_22126,1324,10138,2026-08-29,22430,22126,16,0.397,5,2,35,38.79,True
1324_10138_17_22126_21778,1324,10138,2026-08-29,22126,21778,17,0.749,3,1,37,43.63,True
1324_10138_18_21778_22541,1324,10138,2026-08-29,21778,22541,18,0.614,2,3,36,43.3,True
1324_10138_19_22541_21666,1324,10138,2026-08-29,22541,21666,19,0.391,4,3,37,46.27,True
1324_10138_20_21666_28167,1324,10138,2026-08-29,21666,28167,20,0.675,6,6,37,43.52,True
1324_10138_21_28167_22601,1324,10138,2026-08-29,28167,22601,21,0.238,5,2,40,46.81,True
1324_10138_22_22601_22382,1324,10138,2026-08-29,22601,22382,22,0.499,4,2,42,50.43,True
1324_10138_23_22382_35838,1324,10138,2026-08-29,22382,35838,23,0.173,3,3,42,52.98,True
1324_10138_24_35838_21522,1324,10138,2026-08-29,35838,21522,24,1.412,2,1,43,56.86,True
1324_10138_25_21522_22173,1324,10138,2026-08-29,21522,22173,25,1.291,3,3,43,55.5,True
1324_10138_26_22173_22136,1324,10138,2026-08-29,22173,22136,26,0.615,4,5,42,55.51,True
1324_10138_27_22136_22597,1324,10138,2026-08-29,22136,22597,27,0.589,3,4,41,51.75,True
1324_10138_28_22597_22402,1324,10138,2026-08-29,22597,22402,28,0.319,4,3,42,50.72,True
1324_10138_29_22402_22319,1324,10138,2026-08-29,22402,22319,29,0.293,3,5,40,47.47,True
1324_10138_30_22319_22379,1324,10138,2026-08-29,22319,22379,30,0.302,2,4,38,44.14,True
1324_10138_31_22379_21802,1324,10138,2026-08-29,22379,21802,31,0.267,5,3,40,46.51,True
1324_10138_32_21802_21911,1324,10138,2026-08-29,21802,21911,32,0.397,4,8,36,45.74,True
1324_10138_33_21911_21857,1324,10138,2026-08-29,21911,21857,33,0.915,1,6,31,38.42,True
1324_10138_34_21857_21706,1324,10138,2026-08-29,21857,21706,34,0.595,3,2,32,38.96,True
1324_10138_35_21706_21868,1324,10138,2026-08-29,21706,21868,35,0.555,3,6,29,36.96,True
1324_10138_36_21868_20855,1324,10138,2026-08-29,21868,20855,36,0.651,0,9,20,28.7,True
1324_10138_37_20855_21173,1324,10138,2026-08-29,20855,21173,37,0.524,1,11,10,18.74,True
1324_10139_1_22645_PF3_22643,1324,10139,2026-08-29,22645_PF3,22643,1,0.335,5,0,5,4.97,True
1324_10139_2_22643_22183,1324,10139,2026-08-29,22643,22183,2,0.636,3,0,8,8.77,True
1324_10139_3_22183_22266,1324,10139,2026-08-29,22183,22266,3,0.581,6,0,14,17.31,True
1324_10139_4_22266_22457,1324,10139,2026-08-29,22266,22457,4,0.447,4,0,18,21.09,True
1324_10139_5_22457_22181,1324,10139,2026-08-29,22457,22181,5,0.61,5,2,21,25.81,True
1324_10139_6_22181_22513,1324,10139,2026-08-29,22181,22513,6,0.811,2,0,23,28.86,True
1324_10139_7_22513_22087,1324,10139,2026-08-29,22513,22087,7,0.625,1,1,23,27.86,True
1324_10139_8_22087_21740,1324,10139,2026-08-29,22087,21740,8,0.66,3,1,25,28.65,True
1324_10139_9_21740_38788,1324,10139,2026-08-29,21740,38788,9,0.434,3,1,27,31.06,True
1324_10139_10_38788_34294,1324,10139,2026-08-29,38788,34294,10,0.14,2,0,29,33.42,True
1324_10139_11_34294_22555,1324,10139,2026-08-29,34294,22555,11,0.819,2,1,30,34.1,True
1324_10139_12_22555_21846,1324,10139,2026-08-29,22555,21846,12,0.455,3,2,31,35.88,True
1324_10139_13_21846_22365,1324,10139,2026-08-29,21846,22365,13,0.521,4,2,33,36.67,True
1324_10139_14_22365_22186,1324,10139,2026-08-29,22365,22186,14,0.667,2,2,33,34.6,True
1324_10139_15_22186_22430,1324,10139,2026-08-29,22186,22430,15,0.238,3,1,35,36.67,True
1324_10139_16_22430_22126,1324,10139,2026-08-29,22430,22126,16,0.397,4,3,36,38.43,True
1324_10139_17_22126_21778,1324,10139,2026-08-29,22126,21778,17,0.749,1,2,35,38.68,True
1324_10139_18_21778_22541,1324,10139,2026-08-29,21778,22541,18,0.614,1,3,33,36.33,True
1324_10139_19_22541_21666,1324,10139,2026-08-29,22541,21666,19,0.391,3,2,34,38.0,True
1324_10139_20_21666_28167,1324,10139,2026-08-29,21666,28167,20,0.675,1,0,35,39.87,True
1324_10139_21_28167_22601,1324,10139,2026-08-29,28167,22601,21,0.238,5,1,39,47.84,True
1324_10139_22_22601_22382,1324,10139,2026-08-29,22601,22382,22,0.499,4,1,42,50.48,True
1324_10139_23_22382_35838,1324,10139,2026-08-29,22382,35838,23,0.173,1,3,40,48.52,True
1324_10139_24_35838_21522,1324,10139,2026-08-29,35838,21522,24,1.412,3,2,41,50.1,True
1324_10139_25_21522_22173,1324,10139,2026-08-29,21522,22173,25,1.291,2,4,39,48.12,True
1324_10139_26_22173_22136,1324,10139,2026-08-29,22173,22136,26,0.615,6,2,43,52.65,True
1324_10139_27_22136_22597,1324,10139,2026-08-29,22136,22597,27,0.589,2,5,40,48.21,True
1324_10139_28_22597_22402,1324,10139,2026-08-29,22597,22402,28,0.319,3,9,34,40.39,True
1324_10139_29_22402_22319,1324,10139,2026-08-29,22402,22319,29,0.293,4,8,30,36.8,True
1324_10139_30_22319_22379,1324,10139,2026-08-29,22319,22379,30,0.302,2,2,30,37.77,True
1324_10139_31_22379_21802,1324,10139,2026-08-29,22379,21802,31,0.267,2,4,28,34.87,True
1324_10139_32_21802_21911,1324,10139,2026-08-29,21802,21911,32,0.397,4,7,25,30.55,True
1324_10139_33_21911_21857,1324,10139,2026-08-29,21911,21857,33,0.915,3,2,26,35.55,True
1324_10139_34_21857_21706,1324,10139,2026-08-29,21857,21706,34,0.595,2,2,26,37.12,True
1324_10139_35_21706_21868,1324,10139,2026-08-29,21706,21868,35,0.555,2,2,26,39.62,True
1324_10139_36_21868_20855,1324,10139,2026-08-29,21868,20855,36,0.651,3,7,22,39.68,True
1324_10139_37_20855_21173,1324,10139,2026-08-29,20855,21173,37,0.524,4,6,20,38.68,True
999_1014_1_21172_PF10_20857,999,1014,2026-08-29,21172_PF10,20857,1,0.601,6,0,6,7.44,True
999_1014_2_20857_21520,999,1014,2026-08-29,20857,21520,2,0.787,3,0,9,13.25,True
999_1014_3_21520_21574,999,1014,2026-08-29,21520,21574,3,0.502,1,0,10,14.25,True
999_1014_4_21574_21193,999,1014,2026-08-29,21574,21193,4,0.419,3,0,13,18.7,True
999_1014_5_21193_23674,999,1014,2026-08-29,21193,23674,5,0.796,3,0,16,23.4,True
999_1014_6_23674_20927,999,1014,2026-08-29,23674,20927,6,0.776,5,1,20,27.7,True
999_1014_7_20927_21166_PF1,999,1014,2026-08-29,20927,21166_PF1,7,0.356,2,1,21,28.79,True
999_1014_8_21166_PF1_23825,999,1014,2026-08-29,21166_PF1,23825,8,0.365,2,1,22,30.22,True
999_1014_9_23825_21565,999,1014,2026-08-29,23825,21565,9,0.4,1,2,21,27.45,True
999_1014_10_21565_21603,999,1014,2026-08-29,21565,21603,10,0.383,2,1,22,29.0,True
999_1014_11_21603_21458,999,1014,2026-08-29,21603,21458,11,0.504,0,2,20,25.66,True
999_1014_12_21458_21593,999,1014,2026-08-29,21458,21593,12,0.493,3,1,22,29.3,True
999_1014_13_21593_21447,999,1014,2026-08-29,21593,21447,13,0.605,2,1,23,30.88,True
999_1014_14_21447_21544_PF1,999,1014,2026-08-29,21447,21544_PF1,14,0.561,2,3,22,28.79,True
999_1014_15_21544_PF1_21543,999,1014,2026-08-29,21544_PF1,21543,15,0.634,1,1,22,28.61,True
999_1014_16_21543_21445,999,1014,2026-08-29,21543,21445,16,0.199,0,4,18,22.88,True
999_1014_17_21445_21449,999,1014,2026-08-29,21445,21449,17,0.356,0,5,13,15.59,True
999_1014_18_21449_21148,999,1014,2026-08-29,21449,21148,18,0.38,1,3,11,12.3,True
999_1014_19_21148_20623_PF5,999,1014,2026-08-29,21148,20623_PF5,19,0.637,1,1,11,12.41,True
999_1014_20_20623_PF5_21713,999,1014,2026-08-29,20623_PF5,21713,20,0.378,2,1,12,14.46,True
999_1014_21_21713_22295,999,1014,2026-08-29,21713,22295,21,0.345,1,2,11,13.34,True
999_1014_22_22295_35150,999,1014,2026-08-29,22295,35150,22,0.265,0,2,9,10.34,True
999_1014_23_35150_22631,999,1014,2026-08-29,35150,22631,23,0.366,1,1,9,10.34,True
999_1014_24_22631_20897,999,1014,2026-08-29,22631,20897,24,0.384,1,1,9,12.01,True
999_1014_25_20897_21874,999,1014,2026-08-29,20897,21874,25,0.5,2,1,10,14.09,True
999_1014_26_21874_22213,999,1014,2026-08-29,21874,22213,26,0.555,0,5,5,7.36,True
999_1014_27_22213_22211,999,1014,2026-08-29,22213,22211,27,0.269,1,2,4,9.44,True
1324_10140_1_22645_PF3_22643,1324,10140,2026-08-29,22645_PF3,22643,1,0.335,3,0,3,4.38,True
1324_10140_2_22643_22183,1324,10140,2026-08-29,22643,22183,2,0.636,3,0,6,6.79,True
1324_10140_3_22183_22266,1324,10140,2026-08-29,22183,22266,3,0.581,6,0,12,15.81,True
1324_10140_4_22266_22457,1324,10140,2026-08-29,22266,22457,4,0.447,8,0,20,27.08,True
1324_10140_5_22457_22181,1324,10140,2026-08-29,22457,22181,5,0.61,7,0,27,37.71,True
1324_10140_6_22181_22513,1324,10140,2026-08-29,22181,22513,6,0.811,5,2,30,39.48,True
1324_10140_7_22513_22087,1324,10140,2026-08-29,22513,22087,7,0.625,5,1,34,41.34,True
1324_10140_8_22087_21740,1324,10140,2026-08-29,22087,21740,8,0.66,2,0,36,44.15,True
1324_10140_9_21740_38788,1324,10140,2026-08-29,21740,38788,9,0.434,3,3,36,41.66,True
1324_10140_10_38788_34294,1324,10140,2026-08-29,38788,34294,10,0.14,1,0,37,43.33,True
1324_10140_11_34294_22555,1324,10140,2026-08-29,34294,22555,11,0.819,4,2,39,45.19,True
1324_10140_12_22555_21846,1324,10140,2026-08-29,22555,21846,12,0.455,7,1,45,53.76,True
1324_10140_13_21846_22365,1324,10140,2026-08-29,21846,22365,13,0.521,4,2,47,56.55,True
1324_10140_14_22365_22186,1324,10140,2026-08-29,22365,22186,14,0.667,3,6,44,51.71,True
1324_10140_15_22186_22430,1324,10140,2026-08-29,22186,22430,15,0.238,2,2,44,51.57,True
1324_10140_16_22430_22126,1324,10140,2026-08-29,22430,22126,16,0.397,3,2,45,53.06,True
1324_10140_17_22126_21778,1324,10140,2026-08-29,22126,21778,17,0.749,2,4,43,51.51,True
1324_10140_18_21778_22541,1324,10140,2026-08-29,21778,22541,18,0.614,6,3,46,59.01,True
1324_10140_19_22541_21666,1324,10140,2026-08-29,22541,21666,19,0.391,4,4,46,57.57,True
1324_10140_20_21666_28167,1324,10140,2026-08-29,21666,28167,20,0.675,2,3,45,56.94,True
1324_10140_21_28167_22601,1324,10140,2026-08-29,28167,22601,21,0.238,2,9,38,47.87,True
1324_10140_22_22601_22382,1324,10140,2026-08-29,22601,22382,22,0.499,0,3,35,43.93,True
1324_10140_23_22382_35838,1324,10140,2026-08-29,22382,35838,23,0.173,0,2,33,39.93,True
1324_10140_24_35838_21522,1324,10140,2026-08-29,35838,21522,24,1.412,2,5,30,38.64,True
1324_10140_25_21522_22173,1324,10140,2026-08-29,21522,22173,25,1.291,3,3,30,40.66,True
1324_10140_26_22173_22136,1324,10140,2026-08-29,22173,22136,26,0.615,0,3,27,34.49,True
1324_10140_27_22136_22597,1324,10140,2026-08-29,22136,22597,27,0.589,2,2,27,35.62,True
1324_10140_28_22597_22402,1324,10140,2026-08-29,22597,22402,28,0.319,2,4,25,33.22,True
1324_10140_29_22402_22319,1324,10140,2026-08-29,22402,22319,29,0.293,2,1,26,34.39,True
1324_10140_30_22319_22379,1324,10140,2026-08-29,22319,22379,30,0.302,2,3,25,32.1,True
1324_10140_31_22379_21802,1324,10140,2026-08-29,22379,21802,31,0.267,3,2,26,35.1,True
1324_10140_32_21802_21911,1324,10140,2026-08-29,21802,21911,32,0.397,4,5,25,36.66,True
1324_10140_33_21911_21857,1324,10140,2026-08-29,21911,21857,33,0.915,2,1,26,37.28,True
1324_10140_34_21857_21706,1324,10140,2026-08-29,21857,21706,34,0.595,7,7,26,39.59,True
1324_10140_35_21706_21868,1324,10140,2026-08-29,21706,21868,35,0.555,2,6,22,30.66,True
1324_10140_36_21868_20855,1324,10140,2026-08-29,21868,20855,36,0.651,1,6,17,25.76,True
1324_10140_37_20855_21173,1324,10140,2026-08-29,20855,21173,37,0.524,2,12,7,17.5,True
1324_10141_1_22645_PF3_22643,1324,10141,2026-08-29,22645_PF3,22643,1,0.335,6,0,6,8.29,True
1324_10141_2_22643_22183,1324,10141,2026-08-29,22643,22183,2,0.636,5,0,11,17.34,True
1324_10141_3_22183_22266,1324,10141,2026-08-29,22183,22266,3,0.581,3,0,14,22.71,True
1324_10141_4_22266_22457,1324,10141,2026-08-29,22266,22457,4,0.447,4,1,17,23.65,True
1324_10141_5_22457_22181,1324,10141,2026-08-29,22457,22181,5,0.61,6,1,22,32.15,True
1324_10141_6_22181_22513,1324,10141,2026-08-29,22181,22513,6,0.811,1,0,23,32.15,True
1324_10141_7_22513_22087,1324,10141,2026-08-29,22513,22087,7,0.625,6,1,28,38.23,True
1324_10141_8_22087_21740,1324,10141,2026-08-29,22087,21740,8,0.66,5,2,31,39.19,True
1324_10141_9_21740_38788,1324,10141,2026-08-29,21740,38788,9,0.434,3,2,32,38.42,True
1324_10141_10_38788_34294,1324,10141,2026-08-29,38788,34294,10,0.14,2,4,30,32.96,True
1324_10141_11_34294_22555,1324,10141,2026-08-29,34294,22555,11,0.819,3,5,28,30.11,True
1324_10141_12_22555_21846,1324,10141,2026-08-29,22555,21846,12,0.455,3,0,31,32.57,True
1324_10141_13_21846_22365,1324,10141,2026-08-29,21846,22365,13,0.521,0,0,31,32.57,True
1324_10141_14_22365_22186,1324,10141,2026-08-29,22365,22186,14,0.667,2,0,33,34.65,True
1324_10141_15_22186_22430,1324,10141,2026-08-29,22186,22430,15,0.238,3,3,33,32.65,True
1324_10141_16_22430_22126,1324,10141,2026-08-29,22430,22126,16,0.397,1,4,30,28.17,True
1324_10141_17_22126_21778,1324,10141,2026-08-29,22126,21778,17,0.749,2,3,29,27.95,True
1324_10141_18_21778_22541,1324,10141,2026-08-29,21778,22541,18,0.614,6,0,35,33.62,True
1324_10141_19_22541_21666,1324,10141,2026-08-29,22541,21666,19,0.391,3,1,37,36.22,True
1324_10141_20_21666_28167,1324,10141,2026-08-29,21666,28167,20,0.675,6,0,43,44.94,True
1324_10141_21_28167_22601,1324,10141,2026-08-29,28167,22601,21,0.238,4,3,44,46.03,True
1324_10141_22_22601_22382,1324,10141,2026-08-29,22601,22382,22,0.499,2,4,42,43.67,True
1324_10141_23_22382_35838,1324,10141,2026-08-29,22382,35838,23,0.173,4,6,40,44.23,True
1324_10141_24_35838_21522,1324,10141,2026-08-29,35838,21522,24,1.412,3,1,42,48.28,True
1324_10141_25_21522_22173,1324,10141,2026-08-29,21522,22173,25,1.291,3,5,40,46.62,True
1324_10141_26_22173_22136,1324,10141,2026-08-29,22173,22136,26,0.615,1,3,38,44.8,True
1324_10141_27_22136_22597,1324,10141,2026-08-29,22136,22597,27,0.589,1,4,35,41.02,True
1324_10141_28_22597_22402,1324,10141,2026-08-29,22597,22402,28,0.319,0,1,34,39.14,True
1324_10141_29_22402_22319,1324,10141,2026-08-29,22402,22319,29,0.293,1,1,34,39.31,True
1324_10141_30_22319_22379,1324,10141,2026-08-29,22319,22379,30,0.302,5,0,39,45.86,True
1324_10141_31_22379_21802,1324,10141,2026-08-29,22379,21802,31,0.267,4,3,40,49.63,True
1324_10141_32_21802_21911,1324,10141,2026-08-29,21802,21911,32,0.397,1,9,32,37.37,True
1324_10141_33_21911_21857,1324,10141,2026-08-29,21911,21857,33,0.915,1,3,30,35.11,True
1324_10141_34_21857_21706,1324,10141,2026-08-29,21857,21706,34,0.595,3,8,25,32.72,True
1324_10141_35_21706_21868,1324,10141,2026-08-29,21706,21868,35,0.555,2,6,21,28.22,True
1324_10141_36_21868_20855,1324,10141,2026-08-29,21868,20855,36,0.651,3,6,18,26.72,True
1324_10141_37_20855_21173,1324,10141,2026-08-29,20855,21173,37,0.524,3,6,15,31.73,True
1324_10142_1_22645_PF3_22643,1324,10142,2026-08-29,22645_PF3,22643,1,0.335,4,0,4,3.84,True
1324_10142_2_22643_22183,1324,10142,2026-08-29,22643,22183,2,0.636,3,0,7,8.14,True
1324_10142_3_22183_22266,1324,10142,2026-08-29,22183,22266,3,0.581,2,0,9,9.78,True
1324_10142_4_22266_22457,1324,10142,2026-08-29,22266,22457,4,0.447,4,0,13,15.87,True
1324_10142_5_22457_22181,1324,10142,2026-08-29,22457,22181,5,0.61,2,0,15,18.05,True
1324_10142_6_22181_22513,1324,10142,2026-08-29,22181,22513,6,0.811,3,0,18,23.93,True
1324_10142_7_22513_22087,1324,10142,2026-08-29,22513,22087,7,0.625,2,0,20,25.05,True
1324_10142_8_22087_21740,1324,10142,2026-08-29,22087,21740,8,0.66,2,2,20,26.11,True
1324_10142_9_21740_38788,1324,10142,2026-08-29,21740,38788,9,0.434,5,0,25,33.24,True
1324_10142_10_38788_34294,1324,10142,2026-08-29,38788,34294,10,0.14,1,1,25,31.99,True
1324_10142_11_34294_22555,1324,10142,2026-08-29,34294,22555,11,0.819,2,1,26,33.11,True
1324_10142_12_22555_21846,1324,10142,2026-08-29,22555,21846,12,0.455,3,1,28,34.95,True
1324_10142_13_21846_22365,1324,10142,2026-08-29,21846,22365,13,0.521,2,2,28,34.13,True
1324_10142_14_22365_22186,1324,10142,2026-08-29,22365,22186,14,0.667,6,5,29,33.61,True
1324_10142_15_22186_22430,1324,10142,2026-08-29,22186,22430,15,0.238,1,0,30,35.11,True
1324_10142_16_22430_22126,1324,10142,2026-08-29,22430,22126,16,0.397,1,2,29,32.41,True
1324_10142_17_22126_21778,1324,10142,2026-08-29,22126,21778,17,0.749,3,1,31,33.24,True
1324_10142_18_21778_22541,1324,10142,2026-08-29,21778,22541,18,0.614,3,3,31,35.39,True
1324_10142_19_22541_21666,1324,10142,2026-08-29,22541,21666,19,0.391,1,2,30,32.78,True
1324_10142_20_21666_28167,1324,10142,2026-08-29,21666,28167,20,0.675,0,2,28,29.9,True
1324_10142_21_28167_22601,1324,10142,2026-08-29,28167,22601,21,0.238,1,3,26,27.56,True
1324_10142_22_22601_22382,1324,10142,2026-08-29,22601,22382,22,0.499,1,2,25,26.89,True
1324_10142_23_22382_35838,1324,10142,2026-08-29,22382,35838,23,0.173,2,2,25,28.65,True
1324_10142_24_35838_21522,1324,10142,2026-08-29,35838,21522,24,1.412,3,1,27,32.09,True
1324_10142_25_21522_22173,1324,10142,2026-08-29,21522,22173,25,1.291,3,3,27,31.27,True
1324_10142_26_22173_22136,1324,10142,2026-08-29,22173,22136,26,0.615,3,2,28,32.31,True
1324_10142_27_22136_22597,1324,10142,2026-08-29,22136,22597,27,0.589,0,4,24,27.36,True
1324_10142_28_22597_22402,1324,10142,2026-08-29,22597,22402,28,0.319,2,1,25,31.16,True
1324_10142_29_22402_22319,1324,10142,2026-08-29,22402,22319,29,0.293,0,2,23,26.16,True
1324_10142_30_22319_22379,1324,10142,2026-08-29,22319,22379,30,0.302,3,1,25,30.03,True
1324_10142_31_22379_21802,1324,10142,2026-08-29,22379,21802,31,0.267,2,1,26,31.22,True
1324_10142_32_21802_21911,1324,10142,2026-08-29,21802,21911,32,0.397,3,3,26,33.74,True
1324_10142_33_21911_21857,1324,10142,2026-08-29,21911,21857,33,0.915,2,4,24,31.05,True
1324_10142_34_21857_21706,1324,10142,2026-08-29,21857,21706,34,0.595,4,3,25,38.55,True
1324_10142_35_21706_21868,1324,10142,2026-08-29,21706,21868,35,0.555,0,8,17,25.49,True
1324_10142_36_21868_20855,1324,10142,2026-08-29,21868,20855,36,0.651,3,4,16,29.01,True
1324_10142_37_20855_21173,1324,10142,2026-08-29,20855,21173,37,0.524,2,6,12,27.86,True
1324_10143_1_22645_PF3_22643,1324,10143,2026-08-29,22645_PF3,22643,1,0.335,5,0,5,6.5,True
1324_10143_2_22643_22183,1324,10143,2026-08-29,22643,22183,2,0.636,2,0,7,9.6,True
1324_10143_3_22183_22266,1324,10143,2026-08-29,22183,22266,3,0.581,4,0,11,13.11,True
1324_10143_4_22266_22457,1324,10143,2026-08-29,22266,22457,4,0.447,4,1,14,16.0,True
1324_10143_5_22457_22181,1324,10143,2026-08-29,22457,22181,5,0.61,3,0,17,20.34,True
1324_10143_6_22181_22513,1324,10143,2026-08-29,22181,22513,6,0.811,3,0,20,22.9,True
1324_10143_7_22513_22087,1324,10143,2026-08-29,22513,22087,7,0.625,0,0,20,22.9,True
1324_10143_8_22087_21740,1324,10143,2026-08-29,22087,21740,8,0.66,4,0,24,28.32,True
1324_10143_9_21740_38788,1324,10143,2026-08-29,21740,38788,9,0.434,2,1,25,28.72,True
1324_10143_10_38788_34294,1324,10143,2026-08-29,38788,34294,10,0.14,1,0,26,29.77,True
1324_10143_11_34294_22555,1324,10143,2026-08-29,34294,22555,11,0.819,1,2,25,27.73,True
1324_10143_12_22555_21846,1324,10143,2026-08-29,22555,21846,12,0.455,4,0,29,31.28,True
1324_10143_13_21846_22365,1324,10143,2026-08-29,21846,22365,13,0.521,5,1,33,35.84,True
1324_10143_14_22365_22186,1324,10143,2026-08-29,22365,22186,14,0.667,1,1,33,35.58,True
1324_10143_15_22186_22430,1324,10143,2026-08-29,22186,22430,15,0.238,4,2,35,36.73,True
1324_10143_16_22430_22126,1324,10143,2026-08-29,22430,22126,16,0.397,3,4,34,36.61,True
1324_10143_17_22126_21778,1324,10143,2026-08-29,22126,21778,17,0.749,0,3,31,32.31,True
1324_10143_18_21778_22541,1324,10143,2026-08-29,21778,22541,18,0.614,3,3,31,33.64,True
1324_10143_19_22541_21666,1324,10143,2026-08-29,22541,21666,19,0.391,5,3,33,36.76,True
1324_10143_20_21666_28167,1324,10143,2026-08-29,21666,28167,20,0.675,6,2,37,41.87,True
1324_10143_21_28167_22601,1324,10143,2026-08-29,28167,22601,21,0.238,3,5,35,38.72,True
1324_10143_22_22601_22382,1324,10143,2026-08-29,22601,22382,22,0.499,2,2,35,39.63,True
1324_10143_23_22382_35838,1324,10143,2026-08-29,22382,35838,23,0.173,2,2,35,40.62,True
1324_10143_24_35838_21522,1324,10143,2026-08-29,35838,21522,24,1.412,2,1,36,41.99,True
1324_10143_25_21522_22173,1324,10143,2026-08-29,21522,22173,25,1.291,3,2,37,43.02,True
1324_10143_26_22173_22136,1324,10143,2026-08-29,22173,22136,26,0.615,1,0,38,44.44,True
1324_10143_27_22136_22597,1324,10143,2026-08-29,22136,22597,27,0.589,3,3,38,43.98,True
1324_10143_28_22597_22402,1324,10143,2026-08-29,22597,22402,28,0.319,2,4,36,39.5,True
1324_10143_29_22402_22319,1324,10143,2026-08-29,22402,22319,29,0.293,3,2,37,46.36,True
1324_10143_30_22319_22379,1324,10143,2026-08-29,22319,22379,30,0.302,3,3,37,42.03,True
1324_10143_31_22379_21802,1324,10143,2026-08-29,22379,21802,31,0.267,4,3,38,45.28,True
1324_10143_32_21802_21911,1324,10143,2026-08-29,21802,21911,32,0.397,1,4,35,43.59,True
1324_10143_33_21911_21857,1324,10143,2026-08-29,21911,21857,33,0.915,4,5,34,43.44,True
1324_10143_34_21857_21706,1324,10143,2026-08-29,21857,21706,34,0.595,2,3,33,41.48,True
1324_10143_35_21706_21868,1324,10143,2026-08-29,21706,21868,35,0.555,1,9,25,34.95,True
1324_10143_36_21868_20855,1324,10143,2026-08-29,21868,20855,36,0.651,1,6,20,27.88,True
1324_10143_37_20855_21173,1324,10143,2026-08-29,20855,21173,37,0.524,1,10,11,18.58,True
1324_10144_1_22645_PF3_22643,1324,10144,2026-08-29,22645_PF3,22643,1,0.335,1,0,1,1.64,True
1324_10144_2_22643_22183,1324,10144,2026-08-29,22643,22183,2,0.636,1,0,2,3.51,True
1324_10144_3_22183_22266,1324,10144,2026-08-29,22183,22266,3,0.581,0,0,2,3.51,True
1324_10144_4_22266_22457,1324,10144,2026-08-29,22266,22457,4,0.447,1,0,3,5.15,True
1324_10144_5_22457_22181,1324,10144,2026-08-29,22457,22181,5,0.61,0,0,3,5.15,True
1324_10144_6_22181_22513,1324,10144,2026-08-29,22181,22513,6,0.811,1,0,4,6.2,True
1324_10144_7_22513_22087,1324,10144,2026-08-29,22513,22087,7,0.625,0,0,4,6.2,True
1324_10144_8_22087_21740,1324,10144,2026-08-29,22087,21740,8,0.66,0,0,4,6.2,True
1324_10144_9_21740_38788,1324,10144,2026-08-29,21740,38788,9,0.434,0,0,4,6.2,True
1324_10144_10_38788_34294,1324,10144,2026-08-29,38788,34294,10,0.14,1,1,4,5.71,True
1324_10144_11_34294_22555,1324,10144,2026-08-29,34294,22555,11,0.819,0,0,4,5.71,True
1324_10144_12_22555_21846,1324,10144,2026-08-29,22555,21846,12,0.455,0,1,3,4.07,True
1324_10144_13_21846_22365,1324,10144,2026-08-29,21846,22365,13,0.521,0,0,3,4.07,True
1324_10144_14_22365_22186,1324,10144,2026-08-29,22365,22186,14,0.667,0,0,3,4.07,True
1324_10144_15_22186_22430,1324,10144,2026-08-29,22186,22430,15,0.238,0,1,2,2.44,True
1324_10144_16_22430_22126,1324,10144,2026-08-29,22430,22126,16,0.397,1,0,3,3.56,True
1324_10144_17_22126_21778,1324,10144,2026-08-29,22126,21778,17,0.749,2,0,5,7.44,True
